date,time,inlet_lvl_ft,inlet_temp_C,outlet_lvl_ft,outlet_temp_C
6/29/2022,16:40,NAN,NAN,1.262,15.61
6/29/2022,16:50,NAN,NAN,1.262,15.61
6/29/2022,17:00,NAN,NAN,1.263,15.61
6/29/2022,17:10,NAN,NAN,1.261,15.76
6/29/2022,17:20,NAN,NAN,1.263,15.72
6/29/2022,17:30,NAN,NAN,1.263,15.7
6/29/2022,17:40,NAN,NAN,1.262,15.7
6/29/2022,17:50,NAN,NAN,1.263,15.69
6/29/2022,18:00,NAN,NAN,1.262,15.69
6/29/2022,18:10,NAN,NAN,1.263,15.68
6/29/2022,18:20,NAN,NAN,1.262,15.67
6/29/2022,18:30,NAN,NAN,1.261,15.67
6/29/2022,18:40,NAN,NAN,1.262,15.66
6/29/2022,18:50,NAN,NAN,1.262,15.66
6/29/2022,19:00,NAN,NAN,1.262,15.66
6/29/2022,19:10,NAN,NAN,1.262,15.65
6/29/2022,19:20,NAN,NAN,1.262,15.65
6/29/2022,19:30,NAN,NAN,1.262,15.65
6/29/2022,19:40,NAN,NAN,1.262,15.65
6/29/2022,19:50,NAN,NAN,1.262,15.64
6/29/2022,20:00,NAN,NAN,1.262,15.64
6/29/2022,20:10,NAN,NAN,1.261,15.64
6/29/2022,20:20,NAN,NAN,1.262,15.63
6/29/2022,20:30,NAN,NAN,1.261,15.63
6/29/2022,20:40,NAN,NAN,1.261,15.63
6/29/2022,20:50,NAN,NAN,1.262,15.63
6/29/2022,21:00,NAN,NAN,1.261,15.62
6/29/2022,21:10,NAN,NAN,1.262,15.62
6/29/2022,21:20,NAN,NAN,1.262,15.62
6/29/2022,21:30,NAN,NAN,1.262,15.62
6/29/2022,21:40,NAN,NAN,1.262,15.62
6/29/2022,21:50,NAN,NAN,1.263,15.62
6/29/2022,22:00,NAN,NAN,1.261,15.61
6/29/2022,22:10,NAN,NAN,1.261,15.61
6/29/2022,22:20,NAN,NAN,1.262,15.61
6/29/2022,22:30,NAN,NAN,1.262,15.61
6/29/2022,22:40,NAN,NAN,1.261,15.61
6/29/2022,22:50,NAN,NAN,1.262,15.61
6/29/2022,23:00,NAN,NAN,1.261,15.61
6/29/2022,23:10,NAN,NAN,1.262,15.72
6/29/2022,23:20,NAN,NAN,1.261,15.69
6/29/2022,23:30,NAN,NAN,1.262,15.68
6/29/2022,23:40,NAN,NAN,1.261,15.67
6/29/2022,23:50,NAN,NAN,1.262,15.67
6/30/2022,0:00,NAN,NAN,1.262,15.66
6/30/2022,0:10,NAN,NAN,1.261,15.66
6/30/2022,0:20,NAN,NAN,1.262,15.65
6/30/2022,0:30,NAN,NAN,1.262,15.65
6/30/2022,0:40,NAN,NAN,1.262,15.65
6/30/2022,0:50,NAN,NAN,1.263,15.64
6/30/2022,1:00,NAN,NAN,1.262,15.64
6/30/2022,1:10,NAN,NAN,1.263,15.64
6/30/2022,1:20,NAN,NAN,1.262,15.63
6/30/2022,1:30,NAN,NAN,1.262,15.63
6/30/2022,1:40,NAN,NAN,1.262,15.63
6/30/2022,1:50,NAN,NAN,1.262,15.63
6/30/2022,2:00,NAN,NAN,1.263,15.63
6/30/2022,2:10,NAN,NAN,1.263,15.62
6/30/2022,2:20,NAN,NAN,1.263,15.62
6/30/2022,2:30,NAN,NAN,1.262,15.62
6/30/2022,2:40,NAN,NAN,1.263,15.62
6/30/2022,2:50,NAN,NAN,1.263,15.62
6/30/2022,3:00,NAN,NAN,1.262,15.61
6/30/2022,3:10,NAN,NAN,1.262,15.61
6/30/2022,3:20,NAN,NAN,1.263,15.61
6/30/2022,3:30,NAN,NAN,1.263,15.61
6/30/2022,3:40,NAN,NAN,1.263,15.61
6/30/2022,3:50,NAN,NAN,1.263,15.61
6/30/2022,4:00,NAN,NAN,1.263,15.61
6/30/2022,4:10,NAN,NAN,1.262,15.61
6/30/2022,4:20,NAN,NAN,1.263,15.61
6/30/2022,4:30,NAN,NAN,1.262,15.61
6/30/2022,4:40,NAN,NAN,1.262,15.61
6/30/2022,4:50,NAN,NAN,1.262,15.61
6/30/2022,5:00,NAN,NAN,1.263,15.6
6/30/2022,5:10,NAN,NAN,1.263,15.6
6/30/2022,5:20,NAN,NAN,1.262,15.6
6/30/2022,5:30,NAN,NAN,1.262,15.6
6/30/2022,5:40,NAN,NAN,1.262,15.6
6/30/2022,5:50,NAN,NAN,1.262,15.6
6/30/2022,6:00,NAN,NAN,1.262,15.6
6/30/2022,6:10,NAN,NAN,1.262,15.6
6/30/2022,6:20,NAN,NAN,1.262,15.6
6/30/2022,6:30,NAN,NAN,1.262,15.6
6/30/2022,6:40,NAN,NAN,1.261,15.6
6/30/2022,6:50,NAN,NAN,1.263,15.6
6/30/2022,7:00,NAN,NAN,1.263,15.6
6/30/2022,7:10,NAN,NAN,1.264,15.6
6/30/2022,7:20,NAN,NAN,1.262,15.6
6/30/2022,7:30,NAN,NAN,1.263,15.6
6/30/2022,7:40,NAN,NAN,1.262,15.6
6/30/2022,7:50,NAN,NAN,1.263,15.6
6/30/2022,8:00,NAN,NAN,1.262,15.6
6/30/2022,8:10,NAN,NAN,1.263,15.6
6/30/2022,8:20,NAN,NAN,1.263,15.6
6/30/2022,8:30,NAN,NAN,1.263,15.6
6/30/2022,8:40,NAN,NAN,1.263,15.6
6/30/2022,8:50,NAN,NAN,1.263,15.6
6/30/2022,9:00,NAN,NAN,1.263,15.6
6/30/2022,9:10,NAN,NAN,1.261,15.6
6/30/2022,9:20,NAN,NAN,1.263,15.6
6/30/2022,9:30,NAN,NAN,1.262,15.6
6/30/2022,9:40,NAN,NAN,1.262,15.6
6/30/2022,9:50,NAN,NAN,1.263,15.6
6/30/2022,10:00,NAN,NAN,1.263,15.6
6/30/2022,10:10,NAN,NAN,1.262,15.6
6/30/2022,10:20,NAN,NAN,1.262,15.6
6/30/2022,10:30,NAN,NAN,1.264,15.6
6/30/2022,10:40,NAN,NAN,1.262,15.6
6/30/2022,10:50,NAN,NAN,1.262,15.61
6/30/2022,11:00,NAN,NAN,1.262,15.61
6/30/2022,11:10,NAN,NAN,1.263,15.61
6/30/2022,11:20,NAN,NAN,1.261,15.61
6/30/2022,11:30,NAN,NAN,1.259,15.61
6/30/2022,11:40,NAN,NAN,1.259,15.61
6/30/2022,11:50,NAN,NAN,1.262,15.61
6/30/2022,12:00,NAN,NAN,1.261,15.61
6/30/2022,12:10,NAN,NAN,1.261,15.62
6/30/2022,12:20,NAN,NAN,1.26,15.62
6/30/2022,12:30,NAN,NAN,1.26,15.62
6/30/2022,12:40,NAN,NAN,1.26,15.62
6/30/2022,12:50,NAN,NAN,1.262,15.62
6/30/2022,13:00,NAN,NAN,1.261,15.62
6/30/2022,13:10,NAN,NAN,1.262,15.62
6/30/2022,13:20,NAN,NAN,1.26,15.62
6/30/2022,13:30,NAN,NAN,1.261,15.63
6/30/2022,13:40,NAN,NAN,1.263,15.63
6/30/2022,13:50,NAN,NAN,1.261,15.63
6/30/2022,14:00,NAN,NAN,1.259,15.63
6/30/2022,14:10,NAN,NAN,1.259,15.63
6/30/2022,14:20,NAN,NAN,1.26,15.63
6/30/2022,14:30,NAN,NAN,1.259,15.63
6/30/2022,14:40,NAN,NAN,1.259,15.63
6/30/2022,14:50,NAN,NAN,1.261,15.63
6/30/2022,15:00,NAN,NAN,1.258,15.63
6/30/2022,15:10,NAN,NAN,1.26,15.63
6/30/2022,15:20,NAN,NAN,1.259,15.63
6/30/2022,15:30,NAN,NAN,1.259,15.63
6/30/2022,15:40,NAN,NAN,1.258,15.63
6/30/2022,15:50,NAN,NAN,1.259,15.63
6/30/2022,16:00,NAN,NAN,1.26,15.63
6/30/2022,16:10,NAN,NAN,1.259,15.63
6/30/2022,16:20,NAN,NAN,1.261,15.63
6/30/2022,16:30,NAN,NAN,1.258,15.63
6/30/2022,16:40,NAN,NAN,1.26,15.63
6/30/2022,16:50,NAN,NAN,1.258,15.63
6/30/2022,17:00,NAN,NAN,1.259,15.64
6/30/2022,17:10,NAN,NAN,1.258,15.63
6/30/2022,17:20,NAN,NAN,1.257,15.64
6/30/2022,17:30,NAN,NAN,1.259,15.63
6/30/2022,17:40,NAN,NAN,1.258,15.64
6/30/2022,17:50,NAN,NAN,1.258,15.64
6/30/2022,18:00,NAN,NAN,1.258,15.64
6/30/2022,18:10,NAN,NAN,1.258,15.64
6/30/2022,18:20,NAN,NAN,1.257,15.64
6/30/2022,18:30,NAN,NAN,1.258,15.64
6/30/2022,18:40,NAN,NAN,1.257,15.64
6/30/2022,18:50,NAN,NAN,1.259,15.64
6/30/2022,19:00,NAN,NAN,1.258,15.64
6/30/2022,19:10,NAN,NAN,1.257,15.64
6/30/2022,19:20,NAN,NAN,1.259,15.64
6/30/2022,19:30,NAN,NAN,1.256,15.64
6/30/2022,19:40,NAN,NAN,1.259,15.64
6/30/2022,19:50,NAN,NAN,1.257,15.64
6/30/2022,20:00,NAN,NAN,1.257,15.64
6/30/2022,20:10,NAN,NAN,1.257,15.64
6/30/2022,20:20,NAN,NAN,1.258,15.64
6/30/2022,20:30,NAN,NAN,1.258,15.64
6/30/2022,20:40,NAN,NAN,1.257,15.64
6/30/2022,20:50,NAN,NAN,1.257,15.64
6/30/2022,21:00,NAN,NAN,1.257,15.64
6/30/2022,21:10,NAN,NAN,1.257,15.64
6/30/2022,21:20,NAN,NAN,1.257,15.64
6/30/2022,21:30,NAN,NAN,1.257,15.64
6/30/2022,21:40,NAN,NAN,1.258,15.64
6/30/2022,21:50,NAN,NAN,1.258,15.64
6/30/2022,22:00,NAN,NAN,1.257,15.64
6/30/2022,22:10,NAN,NAN,1.258,15.64
6/30/2022,22:20,NAN,NAN,1.258,15.64
6/30/2022,22:30,NAN,NAN,1.257,15.64
6/30/2022,22:40,NAN,NAN,1.257,15.64
6/30/2022,22:50,NAN,NAN,1.258,15.64
6/30/2022,23:00,NAN,NAN,1.258,15.64
6/30/2022,23:10,NAN,NAN,1.256,15.64
6/30/2022,23:20,NAN,NAN,1.257,15.64
6/30/2022,23:30,NAN,NAN,1.257,15.64
6/30/2022,23:40,NAN,NAN,1.257,15.64
6/30/2022,23:50,NAN,NAN,1.257,15.64
7/1/2022,0:00,NAN,NAN,1.257,15.64
7/1/2022,0:10,NAN,NAN,1.257,15.64
7/1/2022,0:20,NAN,NAN,1.257,15.64
7/1/2022,0:30,NAN,NAN,1.257,15.64
7/1/2022,0:40,NAN,NAN,1.257,15.64
7/1/2022,0:50,NAN,NAN,1.257,15.64
7/1/2022,1:00,NAN,NAN,1.257,15.64
7/1/2022,1:10,NAN,NAN,1.257,15.64
7/1/2022,1:20,NAN,NAN,1.257,15.64
7/1/2022,1:30,NAN,NAN,1.258,15.64
7/1/2022,1:40,NAN,NAN,1.257,15.65
7/1/2022,1:50,NAN,NAN,1.258,15.65
7/1/2022,2:00,NAN,NAN,1.257,15.66
7/1/2022,2:10,NAN,NAN,1.258,15.66
7/1/2022,2:20,NAN,NAN,1.258,15.67
7/1/2022,2:30,NAN,NAN,1.258,15.67
7/1/2022,2:40,NAN,NAN,1.258,15.67
7/1/2022,2:50,NAN,NAN,1.258,15.68
7/1/2022,3:00,NAN,NAN,1.258,15.68
7/1/2022,3:10,NAN,NAN,1.259,15.68
7/1/2022,3:20,NAN,NAN,1.259,15.69
7/1/2022,3:30,NAN,NAN,1.259,15.69
7/1/2022,3:40,NAN,NAN,1.259,15.69
7/1/2022,3:50,NAN,NAN,1.26,15.69
7/1/2022,4:00,NAN,NAN,1.259,15.69
7/1/2022,4:10,NAN,NAN,1.261,15.7
7/1/2022,4:20,NAN,NAN,1.26,15.7
7/1/2022,4:30,NAN,NAN,1.259,15.7
7/1/2022,4:40,NAN,NAN,1.26,15.7
7/1/2022,4:50,NAN,NAN,1.26,15.7
7/1/2022,5:00,NAN,NAN,1.259,15.7
7/1/2022,5:10,NAN,NAN,1.259,15.7
7/1/2022,5:20,NAN,NAN,1.26,15.7
7/1/2022,5:30,NAN,NAN,1.26,15.71
7/1/2022,5:40,NAN,NAN,1.261,15.71
7/1/2022,5:50,NAN,NAN,1.26,15.71
7/1/2022,6:00,NAN,NAN,1.259,15.71
7/1/2022,6:10,NAN,NAN,1.261,15.71
7/1/2022,6:20,NAN,NAN,1.259,15.71
7/1/2022,6:30,NAN,NAN,1.26,15.71
7/1/2022,6:40,NAN,NAN,1.259,15.71
7/1/2022,6:50,NAN,NAN,1.259,15.71
7/1/2022,7:00,NAN,NAN,1.259,15.71
7/1/2022,7:10,NAN,NAN,1.26,15.71
7/1/2022,7:20,NAN,NAN,1.259,15.71
7/1/2022,7:30,NAN,NAN,1.261,15.71
7/1/2022,7:40,NAN,NAN,1.259,15.71
7/1/2022,7:50,NAN,NAN,1.26,15.71
7/1/2022,8:00,NAN,NAN,1.259,15.71
7/1/2022,8:10,NAN,NAN,1.26,15.71
7/1/2022,8:20,NAN,NAN,1.258,15.71
7/1/2022,8:30,NAN,NAN,1.258,15.71
7/1/2022,8:40,NAN,NAN,1.258,15.71
7/1/2022,8:50,NAN,NAN,1.259,15.71
7/1/2022,9:00,NAN,NAN,1.257,15.71
7/1/2022,9:10,NAN,NAN,1.258,15.71
7/1/2022,9:20,NAN,NAN,1.258,15.71
7/1/2022,9:30,NAN,NAN,1.256,15.71
7/1/2022,9:40,NAN,NAN,1.257,15.71
7/1/2022,9:50,NAN,NAN,1.257,15.71
7/1/2022,10:00,NAN,NAN,1.256,15.71
7/1/2022,10:10,NAN,NAN,1.257,15.71
7/1/2022,10:20,NAN,NAN,1.258,15.72
7/1/2022,10:30,NAN,NAN,1.257,15.72
7/1/2022,10:40,NAN,NAN,1.257,15.72
7/1/2022,10:50,NAN,NAN,1.256,15.72
7/1/2022,11:00,NAN,NAN,1.257,15.72
7/1/2022,11:10,NAN,NAN,1.256,15.72
7/1/2022,11:20,NAN,NAN,1.254,15.73
7/1/2022,11:30,NAN,NAN,1.255,15.73
7/1/2022,11:40,NAN,NAN,1.255,15.73
7/1/2022,11:50,NAN,NAN,1.254,15.73
7/1/2022,12:00,NAN,NAN,1.256,15.73
7/1/2022,12:10,NAN,NAN,1.256,15.73
7/1/2022,12:20,NAN,NAN,1.254,15.73
7/1/2022,12:30,NAN,NAN,1.257,15.73
7/1/2022,12:40,NAN,NAN,1.255,15.73
7/1/2022,12:50,NAN,NAN,1.254,15.74
7/1/2022,13:00,NAN,NAN,1.254,15.74
7/1/2022,13:10,NAN,NAN,1.256,15.74
7/1/2022,13:20,NAN,NAN,1.254,15.74
7/1/2022,13:30,NAN,NAN,1.255,15.75
7/1/2022,13:40,NAN,NAN,1.254,15.75
7/1/2022,13:50,NAN,NAN,1.251,15.75
7/1/2022,14:00,NAN,NAN,1.254,15.75
7/1/2022,14:10,NAN,NAN,1.257,15.75
7/1/2022,14:20,NAN,NAN,1.252,15.75
7/1/2022,14:30,NAN,NAN,1.253,15.75
7/1/2022,14:40,NAN,NAN,1.257,15.76
7/1/2022,14:50,NAN,NAN,1.251,15.76
7/1/2022,15:00,NAN,NAN,1.253,15.76
7/1/2022,15:10,NAN,NAN,1.253,15.76
7/1/2022,15:20,NAN,NAN,1.253,15.76
7/1/2022,15:30,NAN,NAN,1.251,15.76
7/1/2022,15:40,NAN,NAN,1.254,15.77
7/1/2022,15:50,NAN,NAN,1.254,15.77
7/1/2022,16:00,NAN,NAN,1.252,15.77
7/1/2022,16:10,NAN,NAN,1.253,15.77
7/1/2022,16:20,NAN,NAN,1.252,15.77
7/1/2022,16:30,NAN,NAN,1.254,15.77
7/1/2022,16:40,NAN,NAN,1.252,15.77
7/1/2022,16:50,NAN,NAN,1.252,15.77
7/1/2022,17:00,NAN,NAN,1.252,15.77
7/1/2022,17:10,NAN,NAN,1.252,15.78
7/1/2022,17:20,NAN,NAN,1.253,15.78
7/1/2022,17:30,NAN,NAN,1.251,15.78
7/1/2022,17:40,NAN,NAN,1.254,15.78
7/1/2022,17:50,NAN,NAN,1.253,15.78
7/1/2022,18:00,NAN,NAN,1.252,15.78
7/1/2022,18:10,NAN,NAN,1.253,15.78
7/1/2022,18:20,NAN,NAN,1.252,15.79
7/1/2022,18:30,NAN,NAN,1.253,15.79
7/1/2022,18:40,NAN,NAN,1.253,15.79
7/1/2022,18:50,NAN,NAN,1.251,15.79
7/1/2022,19:00,NAN,NAN,1.252,15.79
7/1/2022,19:10,NAN,NAN,1.252,15.79
7/1/2022,19:20,NAN,NAN,1.252,15.79
7/1/2022,19:30,NAN,NAN,1.252,15.79
7/1/2022,19:40,NAN,NAN,1.252,15.79
7/1/2022,19:50,NAN,NAN,1.252,15.79
7/1/2022,20:00,NAN,NAN,1.252,15.79
7/1/2022,20:10,NAN,NAN,1.252,15.8
7/1/2022,20:20,NAN,NAN,1.252,15.79
7/1/2022,20:30,NAN,NAN,1.253,15.8
7/1/2022,20:40,NAN,NAN,1.253,15.8
7/1/2022,20:50,NAN,NAN,1.252,15.8
7/1/2022,21:00,NAN,NAN,1.252,15.8
7/1/2022,21:10,NAN,NAN,1.252,15.8
7/1/2022,21:20,NAN,NAN,1.253,15.8
7/1/2022,21:30,NAN,NAN,1.252,15.8
7/1/2022,21:40,NAN,NAN,1.252,15.8
7/1/2022,21:50,NAN,NAN,1.252,15.8
7/1/2022,22:00,NAN,NAN,1.253,15.8
7/1/2022,22:10,NAN,NAN,1.252,15.8
7/1/2022,22:20,NAN,NAN,1.252,15.8
7/1/2022,22:30,NAN,NAN,1.252,15.8
7/1/2022,22:40,NAN,NAN,1.254,15.8
7/1/2022,22:50,NAN,NAN,1.253,15.8
7/1/2022,23:00,NAN,NAN,1.252,15.8
7/1/2022,23:10,NAN,NAN,1.253,15.8
7/1/2022,23:20,NAN,NAN,1.253,15.8
7/1/2022,23:30,NAN,NAN,1.252,15.8
7/1/2022,23:40,NAN,NAN,1.251,15.8
7/1/2022,23:50,NAN,NAN,1.252,15.8
7/2/2022,0:00,NAN,NAN,1.252,15.8
7/2/2022,0:10,NAN,NAN,1.251,15.81
7/2/2022,0:20,NAN,NAN,1.253,15.81
7/2/2022,0:30,NAN,NAN,1.253,15.81
7/2/2022,0:40,NAN,NAN,1.253,15.81
7/2/2022,0:50,NAN,NAN,1.253,15.81
7/2/2022,1:00,NAN,NAN,1.254,15.81
7/2/2022,1:10,NAN,NAN,1.253,15.81
7/2/2022,1:20,NAN,NAN,1.253,15.81
7/2/2022,1:30,NAN,NAN,1.254,15.81
7/2/2022,1:40,NAN,NAN,1.255,15.81
7/2/2022,1:50,NAN,NAN,1.255,15.81
7/2/2022,2:00,NAN,NAN,1.255,15.81
7/2/2022,2:10,NAN,NAN,1.255,15.81
7/2/2022,2:20,NAN,NAN,1.256,15.81
7/2/2022,2:30,NAN,NAN,1.255,15.81
7/2/2022,2:40,NAN,NAN,1.255,15.81
7/2/2022,2:50,NAN,NAN,1.255,15.81
7/2/2022,3:00,NAN,NAN,1.255,15.81
7/2/2022,3:10,NAN,NAN,1.255,15.81
7/2/2022,3:20,NAN,NAN,1.255,15.82
7/2/2022,3:30,NAN,NAN,1.255,15.81
7/2/2022,3:40,NAN,NAN,1.255,15.82
7/2/2022,3:50,NAN,NAN,1.255,15.82
7/2/2022,4:00,NAN,NAN,1.253,15.82
7/2/2022,4:10,NAN,NAN,1.253,15.82
7/2/2022,4:20,NAN,NAN,1.253,15.82
7/2/2022,4:30,NAN,NAN,1.253,15.82
7/2/2022,4:40,NAN,NAN,1.253,15.82
7/2/2022,4:50,NAN,NAN,1.253,15.82
7/2/2022,5:00,NAN,NAN,1.253,15.82
7/2/2022,5:10,NAN,NAN,1.254,15.82
7/2/2022,5:20,NAN,NAN,1.253,15.82
7/2/2022,5:30,NAN,NAN,1.253,15.82
7/2/2022,5:40,NAN,NAN,1.252,15.82
7/2/2022,5:50,NAN,NAN,1.253,15.82
7/2/2022,6:00,NAN,NAN,1.253,15.82
7/2/2022,6:10,NAN,NAN,1.253,15.82
7/2/2022,6:20,NAN,NAN,1.252,15.82
7/2/2022,6:30,NAN,NAN,1.253,15.82
7/2/2022,6:40,NAN,NAN,1.253,15.82
7/2/2022,6:50,NAN,NAN,1.253,15.82
7/2/2022,7:00,NAN,NAN,1.253,15.82
7/2/2022,7:10,NAN,NAN,1.252,15.83
7/2/2022,7:20,NAN,NAN,1.252,15.83
7/2/2022,7:30,NAN,NAN,1.252,15.83
7/2/2022,7:40,NAN,NAN,1.253,15.83
7/2/2022,7:50,NAN,NAN,1.253,15.83
7/2/2022,8:00,NAN,NAN,1.253,15.83
7/2/2022,8:10,NAN,NAN,1.252,15.83
7/2/2022,8:20,NAN,NAN,1.252,15.83
7/2/2022,8:30,NAN,NAN,1.254,15.83
7/2/2022,8:40,NAN,NAN,1.253,15.83
7/2/2022,8:50,NAN,NAN,1.253,15.83
7/2/2022,9:00,NAN,NAN,1.253,15.83
7/2/2022,9:10,NAN,NAN,1.251,15.83
7/2/2022,9:20,NAN,NAN,1.254,15.83
7/2/2022,9:30,NAN,NAN,1.252,15.83
7/2/2022,9:40,NAN,NAN,1.254,15.83
7/2/2022,9:50,NAN,NAN,1.253,15.83
7/2/2022,10:00,NAN,NAN,1.251,15.83
7/2/2022,10:10,NAN,NAN,1.253,15.84
7/2/2022,10:20,NAN,NAN,1.254,15.84
7/2/2022,10:30,NAN,NAN,1.253,15.84
7/2/2022,10:40,NAN,NAN,1.254,15.84
7/2/2022,10:50,NAN,NAN,1.253,15.84
7/2/2022,11:00,NAN,NAN,1.253,15.85
7/2/2022,11:10,NAN,NAN,1.252,15.85
7/2/2022,11:20,NAN,NAN,1.248,15.85
7/2/2022,11:30,NAN,NAN,1.254,15.85
7/2/2022,11:40,NAN,NAN,1.253,15.85
7/2/2022,11:50,NAN,NAN,1.252,15.85
7/2/2022,12:00,NAN,NAN,1.252,15.85
7/2/2022,12:10,NAN,NAN,1.251,15.86
7/2/2022,12:20,NAN,NAN,1.253,15.86
7/2/2022,12:30,NAN,NAN,1.251,15.86
7/2/2022,12:40,NAN,NAN,1.252,15.86
7/2/2022,12:50,NAN,NAN,1.251,15.86
7/2/2022,13:00,NAN,NAN,1.255,15.87
7/2/2022,13:10,NAN,NAN,1.25,15.87
7/2/2022,13:20,NAN,NAN,1.251,15.87
7/2/2022,13:30,NAN,NAN,1.251,15.87
7/2/2022,13:40,NAN,NAN,1.25,15.88
7/2/2022,13:50,NAN,NAN,1.25,15.88
7/2/2022,14:00,NAN,NAN,1.25,15.88
7/2/2022,14:10,NAN,NAN,1.25,15.88
7/2/2022,14:20,NAN,NAN,1.251,15.89
7/2/2022,14:30,NAN,NAN,1.252,15.89
7/2/2022,14:40,NAN,NAN,1.249,15.89
7/2/2022,14:50,NAN,NAN,1.25,15.89
7/2/2022,15:00,NAN,NAN,1.248,15.89
7/2/2022,15:10,NAN,NAN,1.247,15.9
7/2/2022,15:20,NAN,NAN,1.249,15.9
7/2/2022,15:30,NAN,NAN,1.25,15.9
7/2/2022,15:40,NAN,NAN,1.25,15.9
7/2/2022,15:50,NAN,NAN,1.249,15.9
7/2/2022,16:00,NAN,NAN,1.25,15.9
7/2/2022,16:10,NAN,NAN,1.247,15.91
7/2/2022,16:20,NAN,NAN,1.248,15.91
7/2/2022,16:30,NAN,NAN,1.248,15.91
7/2/2022,16:40,NAN,NAN,1.247,15.91
7/2/2022,16:50,NAN,NAN,1.247,15.91
7/2/2022,17:00,NAN,NAN,1.248,15.91
7/2/2022,17:10,NAN,NAN,1.247,15.94
7/2/2022,17:20,NAN,NAN,1.249,15.96
7/2/2022,17:30,NAN,NAN,1.249,15.95
7/2/2022,17:40,NAN,NAN,1.247,15.95
7/2/2022,17:50,NAN,NAN,1.247,15.94
7/2/2022,18:00,NAN,NAN,1.247,15.94
7/2/2022,18:10,NAN,NAN,1.247,15.93
7/2/2022,18:20,NAN,NAN,1.247,15.93
7/2/2022,18:30,NAN,NAN,1.247,15.93
7/2/2022,18:40,NAN,NAN,1.248,15.93
7/2/2022,18:50,NAN,NAN,1.248,15.93
7/2/2022,19:00,NAN,NAN,1.247,15.93
7/2/2022,19:10,NAN,NAN,1.247,15.93
7/2/2022,19:20,NAN,NAN,1.247,15.93
7/2/2022,19:30,NAN,NAN,1.246,15.92
7/2/2022,19:40,NAN,NAN,1.246,15.92
7/2/2022,19:50,NAN,NAN,1.248,15.92
7/2/2022,20:00,NAN,NAN,1.247,15.92
7/2/2022,20:10,NAN,NAN,1.246,15.92
7/2/2022,20:20,NAN,NAN,1.246,15.91
7/2/2022,20:30,NAN,NAN,1.247,15.91
7/2/2022,20:40,NAN,NAN,1.247,15.91
7/2/2022,20:50,NAN,NAN,1.246,15.91
7/2/2022,21:00,NAN,NAN,1.247,15.91
7/2/2022,21:10,NAN,NAN,1.246,15.91
7/2/2022,21:20,NAN,NAN,1.246,15.91
7/2/2022,21:30,NAN,NAN,1.246,15.91
7/2/2022,21:40,NAN,NAN,1.247,15.91
7/2/2022,21:50,NAN,NAN,1.246,15.9
7/2/2022,22:00,NAN,NAN,1.247,15.9
7/2/2022,22:10,NAN,NAN,1.246,15.9
7/2/2022,22:20,NAN,NAN,1.246,15.9
7/2/2022,22:30,NAN,NAN,1.247,15.9
7/2/2022,22:40,NAN,NAN,1.247,15.9
7/2/2022,22:50,NAN,NAN,1.246,15.9
7/2/2022,23:00,NAN,NAN,1.246,15.9
7/2/2022,23:10,NAN,NAN,1.246,15.9
7/2/2022,23:20,NAN,NAN,1.247,15.89
7/2/2022,23:30,NAN,NAN,1.247,15.89
7/2/2022,23:40,NAN,NAN,1.247,15.89
7/2/2022,23:50,NAN,NAN,1.248,15.89
7/3/2022,0:00,NAN,NAN,1.248,15.9
7/3/2022,0:10,NAN,NAN,1.247,15.9
7/3/2022,0:20,NAN,NAN,1.246,15.9
7/3/2022,0:30,NAN,NAN,1.247,15.9
7/3/2022,0:40,NAN,NAN,1.247,15.9
7/3/2022,0:50,NAN,NAN,1.246,15.9
7/3/2022,1:00,NAN,NAN,1.247,15.9
7/3/2022,1:10,NAN,NAN,1.248,15.9
7/3/2022,1:20,NAN,NAN,1.247,15.89
7/3/2022,1:30,NAN,NAN,1.248,15.89
7/3/2022,1:40,NAN,NAN,1.247,15.89
7/3/2022,1:50,NAN,NAN,1.247,15.89
7/3/2022,2:00,NAN,NAN,1.247,15.89
7/3/2022,2:10,NAN,NAN,1.248,15.89
7/3/2022,2:20,NAN,NAN,1.248,15.89
7/3/2022,2:30,NAN,NAN,1.247,15.89
7/3/2022,2:40,NAN,NAN,1.247,15.89
7/3/2022,2:50,NAN,NAN,1.247,15.89
7/3/2022,3:00,NAN,NAN,1.247,15.89
7/3/2022,3:10,NAN,NAN,1.247,15.89
7/3/2022,3:20,NAN,NAN,1.248,15.89
7/3/2022,3:30,NAN,NAN,1.247,15.89
7/3/2022,3:40,NAN,NAN,1.248,15.89
7/3/2022,3:50,NAN,NAN,1.249,15.89
7/3/2022,4:00,NAN,NAN,1.248,15.89
7/3/2022,4:10,NAN,NAN,1.248,15.89
7/3/2022,4:20,NAN,NAN,1.248,15.89
7/3/2022,4:30,NAN,NAN,1.248,15.89
7/3/2022,4:40,NAN,NAN,1.247,15.89
7/3/2022,4:50,NAN,NAN,1.248,15.89
7/3/2022,5:00,NAN,NAN,1.248,15.89
7/3/2022,5:10,NAN,NAN,1.248,15.88
7/3/2022,5:20,NAN,NAN,1.247,15.88
7/3/2022,5:30,NAN,NAN,1.247,15.88
7/3/2022,5:40,NAN,NAN,1.247,15.88
7/3/2022,5:50,NAN,NAN,1.246,15.88
7/3/2022,6:00,NAN,NAN,1.247,15.89
7/3/2022,6:10,NAN,NAN,1.248,15.88
7/3/2022,6:20,NAN,NAN,1.247,15.89
7/3/2022,6:30,NAN,NAN,1.248,15.89
